CustomerID,StoreID,PersonID,CustomerName,PointOfContact,MostRecentOrderDate
13672,NULL,17933,Benjamin Davis,NULL,27/11/2013
17485,NULL,4148,Blake Davis,NULL,20/08/2013
24398,NULL,18438,Brandon Davis,NULL,18/09/2013
19774,NULL,11713,Brianna Davis,NULL,03/08/2013
17609,NULL,4845,Charles Davis,NULL,01/01/2014
24142,NULL,18027,Christian Davis,NULL,19/03/2014
22022,NULL,18070,Christopher Davis,NULL,14/04/2014
11711,NULL,18668,Daniel Davis,NULL,28/06/2014
22159,NULL,18132,David Davis,NULL,13/05/2014
11747,NULL,11484,Destiny Davis,NULL,15/03/2014
15556,NULL,18259,Dylan Davis,NULL,03/08/2013
22283,NULL,5009,Eduardo Davis,NULL,20/01/2014
28896,NULL,4231,Edward Davis,NULL,19/08/2013
11959,NULL,11909,Elizabeth Davis,NULL,12/04/2014
27267,NULL,12229,Emily Davis,NULL,14/01/2013
23024,NULL,11855,Emma Davis,NULL,13/10/2013
13660,NULL,17863,Ethan Davis,NULL,14/01/2014
16954,NULL,3840,Fernando Davis,NULL,14/06/2014
12127,NULL,11303,Grace Davis,NULL,12/04/2014
24738,NULL,12274,Hannah Davis,NULL,05/01/2014
11088,NULL,17897,Hunter Davis,NULL,14/04/2014
20754,NULL,4695,Ian Davis,NULL,30/01/2014
22929,NULL,11216,Isabella Davis,NULL,05/05/2014
20489,NULL,18683,Jacob Davis,NULL,23/09/2013
11922,NULL,17604,James Davis,NULL,25/03/2014
26529,NULL,11389,Jasmine Davis,NULL,10/01/2014
16382,NULL,11087,Jennifer Davis,NULL,07/09/2013
25834,NULL,4536,Jeremy Davis,NULL,22/02/2014
28223,NULL,12086,Jessica Davis,NULL,16/09/2011
20682,NULL,18324,John Davis,NULL,11/12/2013
29259,NULL,17580,Jonathan Davis,NULL,07/03/2014
24981,NULL,17266,Jose Davis,NULL,13/02/2014
13352,NULL,18915,Joseph Davis,NULL,21/11/2013
18410,NULL,18766,Joshua Davis,NULL,02/03/2014
20294,NULL,11039,Julia Davis,NULL,13/02/2014
28074,NULL,18044,Justin Davis,NULL,19/03/2014
16381,NULL,11951,Kayla Davis,NULL,31/07/2013
11138,NULL,11623,Lauren Davis,NULL,02/06/2014
13445,NULL,17683,Logan Davis,NULL,16/04/2014
19378,NULL,4780,Lucas Davis,NULL,25/05/2014
14759,NULL,12320,Madison Davis,NULL,13/06/2014
17337,NULL,4609,Marcus Davis,NULL,02/04/2014
17557,NULL,18822,Matthew Davis,NULL,24/11/2013
23183,NULL,11674,Megan Davis,NULL,04/12/2013
19671,NULL,18721,Michael Davis,NULL,26/08/2013
28853,NULL,4072,Miguel Davis,NULL,02/11/2011
27359,NULL,11175,Morgan Davis,NULL,29/11/2013
27070,NULL,17795,Nathan Davis,NULL,22/05/2014
13201,NULL,18985,Nicholas Davis,NULL,08/05/2014
22957,NULL,11437,Nicole Davis,NULL,11/01/2014
28617,NULL,17300,Noah Davis,NULL,19/05/2014
14404,NULL,11343,Rachel Davis,NULL,25/07/2013
15549,NULL,5084,Richard Davis,NULL,13/06/2013
14755,NULL,17148,Robert Davis,NULL,28/02/2014
27870,NULL,17982,Ryan Davis,NULL,14/04/2014
28244,NULL,12370,Samantha Davis,NULL,15/05/2014
23823,NULL,17773,Samuel Davis,NULL,18/10/2013
22351,NULL,12462,Sarah Davis,NULL,19/11/2013
16339,NULL,4304,Seth Davis,NULL,09/06/2013
17791,NULL,10755,Sydney Davis,NULL,12/11/2013
28193,NULL,12135,Taylor Davis,NULL,23/05/2014
16764,NULL,17380,Thomas Davis,NULL,21/10/2013
16883,NULL,18540,Tyler Davis,NULL,07/06/2014
13704,NULL,11799,Victoria Davis,NULL,07/11/2013
14415,NULL,18398,William Davis,NULL,27/11/2013
24732,NULL,3757,Wyatt Davis,NULL,05/01/2014
22621,NULL,4383,Xavier Davis,NULL,21/09/2013
16579,NULL,18335,Zachary Davis,NULL,06/04/2014
24513,NULL,12521,Alejandro Deng,NULL,11/09/2013
28564,NULL,11989,Alisha Deng,NULL,30/04/2014
24567,NULL,16633,Alison Deng,NULL,20/08/2013
27143,NULL,4833,Alvin Deng,NULL,16/08/2013
13667,NULL,5051,Andres Deng,NULL,19/07/2013
11117,NULL,20526,April Deng,NULL,25/11/2013
28102,NULL,10247,Arturo Deng,NULL,29/05/2014
14791,NULL,8930,Ashlee Deng,NULL,22/11/2013
20445,NULL,11585,Barbara Deng,NULL,23/12/2013
19320,NULL,17260,Bethany Deng,NULL,07/06/2013
24060,NULL,3669,Bonnie Deng,NULL,18/02/2014
20042,NULL,9374,Brad Deng,NULL,03/08/2013
25726,NULL,9317,Brendan Deng,NULL,05/08/2013
14509,NULL,8554,Bridget Deng,NULL,01/03/2014
12254,NULL,9152,Calvin Deng,NULL,29/12/2013
18284,NULL,16935,Carl Deng,NULL,29/07/2013
22452,NULL,4477,Carly Deng,NULL,29/01/2014
19674,NULL,16278,Casey Deng,NULL,03/03/2014
28385,NULL,8876,Cassie Deng,NULL,22/05/2014
22611,NULL,20320,Chad Deng,NULL,26/04/2014
28276,NULL,11382,Christy Deng,NULL,12/02/2014
21084,NULL,7014,Clarence Deng,NULL,16/09/2013
17285,NULL,12626,Clayton Deng,NULL,11/11/2013
18299,NULL,13480,Colin Deng,NULL,01/01/2014
27728,NULL,12302,Colleen Deng,NULL,25/04/2014
28921,NULL,20444,Corey Deng,NULL,22/08/2013
14972,NULL,8716,Cristina Deng,NULL,13/05/2014
28399,NULL,5300,Dale Deng,NULL,31/03/2014
16873,NULL,10947,Damien Deng,NULL,23/12/2013
25450,NULL,9547,Darrell Deng,NULL,17/04/2014
16439,NULL,12203,Dawn Deng,NULL,29/01/2014
23324,NULL,8822,Deborah Deng,NULL,07/12/2013
19967,NULL,4299,Devon Deng,NULL,25/11/2013
15926,NULL,4632,Donna Deng,NULL,09/12/2013
17882,NULL,9200,Drew Deng,NULL,02/07/2013
11422,NULL,2552,Dustin Deng,NULL,05/04/2014
17085,NULL,13175,Edwin Deng,NULL,15/11/2013
15765,NULL,9170,Gilbert Deng,NULL,16/04/2014
16625,NULL,9258,Grant Deng,NULL,03/12/2013
21968,NULL,9432,Jaime Deng,NULL,24/04/2014
22813,NULL,16882,Jerry Deng,NULL,29/03/2014
16161,NULL,4685,Jodi Deng,NULL,26/12/2013
21409,NULL,17036,Johnny Deng,NULL,24/09/2013
25631,NULL,19938,Julie Deng,NULL,08/02/2014
21550,NULL,16540,Kara Deng,NULL,09/01/2014
17210,NULL,5117,Karl Deng,NULL,14/06/2014
29382,NULL,3478,Karla Deng,NULL,30/10/2013
15723,NULL,4579,Kate Deng,NULL,28/04/2014
15521,NULL,19902,Kathryn Deng,NULL,10/02/2014
16194,NULL,20599,Katie Deng,NULL,24/08/2013
28277,NULL,16326,Katrina Deng,NULL,23/06/2014
13059,NULL,20488,Keith Deng,NULL,01/06/2013
22794,NULL,12094,Kelli Deng,NULL,04/08/2013
23949,NULL,20450,Kelvin Deng,NULL,23/09/2013
20235,NULL,2608,Kenneth Deng,NULL,15/05/2014
13859,NULL,20567,Kristin Deng,NULL,26/05/2014
13635,NULL,4127,Kurt Deng,NULL,28/05/2014
15341,NULL,12407,Lacey Deng,NULL,29/04/2014
21969,NULL,16368,Latoya Deng,NULL,29/04/2014
27821,NULL,5179,Leonard Deng,NULL,15/07/2013
29447,NULL,19813,Lindsay Deng,NULL,28/05/2014
12754,NULL,20646,Lindsey Deng,NULL,05/03/2014
22369,NULL,13072,Louis Deng,NULL,11/11/2013
15954,NULL,11280,Marshall Deng,NULL,14/02/2014
23453,NULL,9045,Maurice Deng,NULL,11/03/2014
27797,NULL,4353,Melvin Deng,NULL,30/10/2013
21946,NULL,8374,Michele Deng,NULL,18/04/2014
17707,NULL,4533,Mindy Deng,NULL,23/12/2013
14861,NULL,16444,Misty Deng,NULL,04/04/2014
18150,NULL,17121,Mitchell Deng,NULL,24/07/2013
19933,NULL,16582,Nichole Deng,NULL,24/08/2013
17738,NULL,5241,Nicolas Deng,NULL,24/07/2013
13790,NULL,4417,Nina Deng,NULL,06/07/2013
24158,NULL,12725,Omar Deng,NULL,16/10/2013
24006,NULL,20406,Peter Deng,NULL,21/01/2014
25127,NULL,8766,Priscilla Deng,NULL,01/12/2013
27181,NULL,12839,Rafael Deng,NULL,27/11/2013
16272,NULL,9490,Raul Deng,NULL,14/01/2014
21111,NULL,16986,Ricardo Deng,NULL,11/07/2013
28873,NULL,13279,Roger Deng,NULL,23/06/2014
20314,NULL,16839,Russell Deng,NULL,24/04/2014
26893,NULL,8500,Sharon Deng,NULL,24/12/2013
13572,NULL,17079,Shaun Deng,NULL,11/05/2014
16590,NULL,20365,Shawn Deng,NULL,17/01/2014
27791,NULL,3548,Shawna Deng,NULL,02/08/2013
19099,NULL,8656,Sheena Deng,NULL,18/09/2013
25515,NULL,19976,Tara Deng,NULL,11/04/2014
11459,NULL,8607,Tasha Deng,NULL,18/11/2013
22663,NULL,4238,Terrence Deng,NULL,24/02/2014
17635,NULL,17215,Terry Deng,NULL,18/08/2013
27309,NULL,17164,Tony Deng,NULL,01/08/2013
17936,NULL,8442,Tonya Deng,NULL,18/09/2013
21978,NULL,16411,Tracy Deng,NULL,22/09/2013
21453,NULL,9095,Wayne Deng,NULL,08/08/2013
27876,NULL,13376,Willie Deng,NULL,27/11/2013
28427,NULL,3612,Yolanda Deng,NULL,13/04/2014
18695,NULL,5514,Aaron Diaz,NULL,25/08/2013
22641,NULL,12213,Abigail Diaz,NULL,18/02/2014
18376,NULL,3459,Abigail Diaz,NULL,18/05/2014
23982,NULL,5256,Adam Diaz,NULL,06/01/2014
23846,NULL,12934,Aidan Diaz,NULL,27/02/2014
12436,NULL,14892,Albert Diaz,NULL,16/11/2013
14174,NULL,6603,Alberto Diaz,NULL,25/07/2013
21731,NULL,2828,Alexandra Diaz,NULL,22/05/2014
19926,NULL,7640,Alexandria Diaz,NULL,06/09/2013
22281,NULL,7124,Alexia Diaz,NULL,18/07/2013
11877,NULL,12783,Alexis Diaz,NULL,30/05/2014
17988,NULL,2783,Alfredo Diaz,NULL,25/03/2014
13908,NULL,20222,Alyssa Diaz,NULL,17/01/2014
16966,NULL,3063,Amanda Diaz,NULL,19/05/2014
27216,NULL,7464,Ana Diaz,NULL,25/06/2014
20829,NULL,2726,Andy Diaz,NULL,12/11/2013
27259,NULL,7683,Angela Diaz,NULL,18/11/2012
19208,NULL,7168,Angelica Diaz,NULL,09/12/2013
24803,NULL,3687,Anna Diaz,NULL,25/10/2013
13094,NULL,13229,Antonio Diaz,NULL,11/06/2014
14902,NULL,7723,Arianna Diaz,NULL,03/03/2014
17978,NULL,6937,Armando Diaz,NULL,11/05/2014
19460,NULL,10945,Arthur Diaz,NULL,08/08/2013
27113,NULL,12604,Ashley Diaz,NULL,10/02/2014
28509,NULL,5999,Audrey Diaz,NULL,14/01/2014
12550,NULL,6270,Austin Diaz,NULL,11/05/2014
19706,NULL,6732,Benjamin Diaz,NULL,26/11/2013
21313,NULL,6064,Beth Diaz,NULL,20/10/2013
21839,NULL,15731,Billy Diaz,NULL,27/01/2014
18135,NULL,13625,Blake Diaz,NULL,19/04/2014
16424,NULL,18470,Brandi Diaz,NULL,07/03/2014
23676,NULL,6923,Brandon Diaz,NULL,28/07/2013
13131,NULL,13406,Briana Diaz,NULL,25/04/2014
26320,NULL,19282,Brianna Diaz,NULL,27/01/2014
20019,NULL,7214,Brittany Diaz,NULL,04/02/2014
19907,NULL,10847,Bruce Diaz,NULL,06/03/2014
21140,NULL,19553,Byron Diaz,NULL,22/10/2013
16371,NULL,5568,Caleb Diaz,NULL,15/11/2013
14494,NULL,6320,Cameron Diaz,NULL,09/11/2013
20572,NULL,6806,Caroline Diaz,NULL,19/01/2014
24360,NULL,9984,Carolyn Diaz,NULL,07/10/2013
27654,NULL,17852,Carrie Diaz,NULL,28/08/2013
16813,NULL,13272,Carson Diaz,NULL,26/04/2014
29356,NULL,19142,Casey Diaz,NULL,06/06/2013
11847,NULL,6847,Cassidy Diaz,NULL,17/04/2014
11092,NULL,6174,Cheryl Diaz,NULL,21/11/2013
24667,NULL,20333,Chloe Diaz,NULL,10/06/2014
21623,NULL,5614,Connor Diaz,NULL,19/05/2014
26939,NULL,19057,Craig Diaz,NULL,26/10/2013
15967,NULL,12978,Dakota Diaz,NULL,15/10/2013
11514,NULL,13483,Dalton Diaz,NULL,24/11/2013
12361,NULL,18829,Dana Diaz,NULL,20/04/2014
18190,NULL,14746,Danny Diaz,NULL,20/02/2014
16327,NULL,10206,Darren Diaz,NULL,28/06/2013
11267,NULL,6679,David Diaz,NULL,09/06/2013
17720,NULL,9780,Deanna Diaz,NULL,16/09/2013
14853,NULL,19097,Derrick Diaz,NULL,04/05/2014
28262,NULL,20102,Destiny Diaz,NULL,23/06/2014
15829,NULL,13723,Devin Diaz,NULL,11/11/2013
25855,NULL,6982,Dylan Diaz,NULL,28/07/2013
17845,NULL,9671,Ebony Diaz,NULL,05/08/2013
12498,NULL,13763,Eduardo Diaz,NULL,29/11/2013
19702,NULL,13663,Edward Diaz,NULL,21/10/2013
20000,NULL,5914,Elijah Diaz,NULL,21/01/2014
27189,NULL,12695,Elizabeth Diaz,NULL,10/02/2014
23802,NULL,13016,Emily Diaz,NULL,05/05/2014
18711,NULL,19582,Emma Diaz,NULL,12/06/2014
18655,NULL,5308,Eric Diaz,NULL,30/04/2014
11565,NULL,19267,Erik Diaz,NULL,08/02/2014
11590,NULL,18690,Erika Diaz,NULL,23/10/2013
21398,NULL,6518,Ethan Diaz,NULL,27/04/2014
22363,NULL,7844,Faith Diaz,NULL,26/11/2013
15026,NULL,14262,Felicia Diaz,NULL,11/01/2014
23711,NULL,13133,Fernando Diaz,NULL,24/07/2013
29086,NULL,19311,Frank Diaz,NULL,10/12/2013
28586,NULL,5868,Gabriel Diaz,NULL,18/09/2011
14893,NULL,3368,Gabrielle Diaz,NULL,06/03/2014
27482,NULL,19016,Gary Diaz,NULL,06/08/2013
11773,NULL,13313,Gavin Diaz,NULL,30/09/2013
25118,NULL,10761,Gerald Diaz,NULL,20/01/2014
20482,NULL,15043,Gina Diaz,NULL,25/11/2013
25270,NULL,16321,Gloria Diaz,NULL,19/01/2014
21735,NULL,19679,Grace Diaz,NULL,29/05/2014
11693,NULL,3220,Hailey Diaz,NULL,30/06/2013
22738,NULL,3449,Haley Diaz,NULL,18/03/2014
22088,NULL,13064,Hannah Diaz,NULL,14/09/2013
26836,NULL,14702,Hector Diaz,NULL,14/06/2014
27242,NULL,6068,Hunter Diaz,NULL,24/11/2012
11689,NULL,13902,Ian Diaz,NULL,02/02/2014
28236,NULL,7496,Isabel Diaz,NULL,26/12/2013
20559,NULL,2673,Isabella Diaz,NULL,15/08/2013
23820,NULL,7532,Isabelle Diaz,NULL,17/05/2014
23372,NULL,5209,Jack Diaz,NULL,31/01/2014
24831,NULL,5357,Jackson Diaz,NULL,14/04/2014
17024,NULL,7765,Jacqueline Diaz,NULL,09/10/2013
18747,NULL,6344,Jacquelyn Diaz,NULL,17/08/2013
17795,NULL,7042,Jaime Diaz,NULL,24/11/2013
21790,NULL,6380,James Diaz,NULL,09/11/2013
25626,NULL,6225,Janet Diaz,NULL,10/07/2013
16098,NULL,19879,Jasmine Diaz,NULL,16/01/2014
17374,NULL,5410,Jason Diaz,NULL,11/12/2013
16692,NULL,10313,Jay Diaz,NULL,16/01/2014
16115,NULL,20543,Jennifer Diaz,NULL,28/08/2013
26283,NULL,13534,Jeremiah Diaz,NULL,19/05/2014
13449,NULL,7692,Jerome Diaz,NULL,13/11/2013
18084,NULL,3534,Jessica Diaz,NULL,19/02/2014
26985,NULL,18372,Jésus Diaz,NULL,15/07/2013
22936,NULL,15081,Jill Diaz,NULL,15/05/2014
25474,NULL,15629,Jimmy Diaz,NULL,25/12/2013
26695,NULL,7258,Jocelyn Diaz,NULL,20/02/2014
27180,NULL,11038,Joe Diaz,NULL,01/05/2014
13190,NULL,6425,Jonathan Diaz,NULL,29/09/2013
24408,NULL,5166,Jordan Diaz,NULL,29/04/2014
16865,NULL,6891,Jordyn Diaz,NULL,24/03/2014
21481,NULL,5665,Jose Diaz,NULL,07/02/2014
15207,NULL,2845,Josue Diaz,NULL,29/03/2014
24728,NULL,20436,Julia Diaz,NULL,24/01/2014
15813,NULL,13354,Julian Diaz,NULL,12/02/2014
24094,NULL,6991,Julio Diaz,NULL,01/07/2013
18427,NULL,6631,Justin Diaz,NULL,13/05/2014
29230,NULL,20645,Kaitlyn Diaz,NULL,30/07/2013
11526,NULL,2988,Katherine Diaz,NULL,06/07/2013
28375,NULL,18551,Kathleen Diaz,NULL,05/04/2014
24988,NULL,12739,Kayla Diaz,NULL,04/09/2013
18330,NULL,15884,Kellie Diaz,NULL,07/06/2014
23678,NULL,7575,Kelly Diaz,NULL,31/08/2013
13021,NULL,15133,Kendra Diaz,NULL,08/05/2014
22477,NULL,5819,Kevin Diaz,NULL,04/08/2013
28913,NULL,14205,Krista Diaz,NULL,24/03/2014
22413,NULL,10734,Kristi Diaz,NULL,25/05/2014
25719,NULL,6288,Kristine Diaz,NULL,16/07/2013
16105,NULL,14316,Kristy Diaz,NULL,01/03/2014
14580,NULL,5765,Kyle Diaz,NULL,01/12/2013
25323,NULL,14844,Lance Diaz,NULL,21/11/2013
13664,NULL,18415,Larry Diaz,NULL,28/03/2014
24538,NULL,6126,Latasha Diaz,NULL,28/04/2014
13331,NULL,19072,Lauren Diaz,NULL,12/12/2013
27932,NULL,18510,Leslie Diaz,NULL,09/01/2014
12025,NULL,6475,Logan Diaz,NULL,13/11/2013
27187,NULL,13940,Lucas Diaz,NULL,18/05/2014
11203,NULL,5463,Luis Diaz,NULL,13/05/2014
12054,NULL,5118,Luke Diaz,NULL,19/05/2014
17289,NULL,7145,Mallory Diaz,NULL,04/04/2014
11058,NULL,15681,Marc Diaz,NULL,04/11/2013
26330,NULL,13856,Marcus Diaz,NULL,07/08/2013
15771,NULL,3292,Maria Diaz,NULL,25/02/2014
25465,NULL,8108,Mariah Diaz,NULL,17/04/2014
15333,NULL,10095,Marie Diaz,NULL,02/04/2014
29265,NULL,7090,Marissa Diaz,NULL,11/03/2014
27942,NULL,6886,Marvin Diaz,NULL,02/07/2013
24303,NULL,19180,Megan Diaz,NULL,05/03/2014
14714,NULL,18781,Meghan Diaz,NULL,29/05/2014
27618,NULL,7595,Melanie Diaz,NULL,03/01/2014
22762,NULL,7356,Melissa Diaz,NULL,28/02/2014
11599,NULL,16764,Melody Diaz,NULL,12/11/2013
18652,NULL,10627,Meredith Diaz,NULL,29/11/2013
21149,NULL,13579,Miguel Diaz,NULL,13/02/2014
18227,NULL,7297,Miranda Diaz,NULL,01/03/2014
20296,NULL,20748,Morgan Diaz,NULL,30/10/2013
21355,NULL,6767,Mya Diaz,NULL,03/03/2014
14472,NULL,2758,Natalie Diaz,NULL,27/12/2013
16421,NULL,18738,Natasha Diaz,NULL,01/04/2014
14495,NULL,5968,Nathan Diaz,NULL,23/11/2013
18181,NULL,6839,Neil Diaz,NULL,06/11/2013
21387,NULL,19124,Nelson Diaz,NULL,28/10/2013
28264,NULL,19995,Nicole Diaz,NULL,13/05/2014
17860,NULL,6118,Noah Diaz,NULL,06/02/2014
22665,NULL,18679,Orlando Diaz,NULL,16/10/2013
23568,NULL,7803,Paige Diaz,NULL,27/03/2014
23594,NULL,14909,Paula Diaz,NULL,27/11/2013
12954,NULL,11687,Pedro Diaz,NULL,15/11/2013
12855,NULL,19181,Philip Diaz,NULL,11/11/2013
24316,NULL,19790,Rachel Diaz,NULL,03/04/2014
29345,NULL,14945,Randall Diaz,NULL,29/05/2014
21378,NULL,9886,Rebekah Diaz,NULL,17/12/2013
24581,NULL,7743,Reginald Diaz,NULL,30/03/2014
26682,NULL,13808,Richard Diaz,NULL,16/01/2014
18335,NULL,15577,Ricky Diaz,NULL,22/04/2014
26639,NULL,7389,Riley Diaz,NULL,04/01/2014
15902,NULL,6169,Robert Diaz,NULL,05/11/2013
22202,NULL,14789,Roberto Diaz,NULL,30/05/2014
20903,NULL,12883,Robyn Diaz,NULL,27/10/2013
16274,NULL,11798,Ross Diaz,NULL,04/06/2014
25136,NULL,11249,Ruben Diaz,NULL,05/09/2013
16910,NULL,6575,Ryan Diaz,NULL,13/12/2013
24208,NULL,14159,Sabrina Diaz,NULL,28/01/2014
16875,NULL,12551,Samantha Diaz,NULL,24/11/2013
14065,NULL,6020,Samuel Diaz,NULL,10/01/2014
17597,NULL,12650,Sarah Diaz,NULL,20/01/2014
23055,NULL,13992,Seth Diaz,NULL,20/01/2014
27349,NULL,14415,Sheila Diaz,NULL,12/06/2014
13892,NULL,13177,Spencer Diaz,NULL,03/08/2013
12340,NULL,18601,Stacy Diaz,NULL,23/02/2014
15694,NULL,3144,Stephanie Diaz,NULL,23/06/2014
29022,NULL,2909,Sydney Diaz,NULL,02/03/2014
19034,NULL,10418,Tabitha Diaz,NULL,21/02/2014
20661,NULL,3609,Taylor Diaz,NULL,14/01/2014
16946,NULL,15187,Teresa Diaz,NULL,26/05/2014
11785,NULL,6721,Theodore Diaz,NULL,31/01/2014
16020,NULL,5720,Thomas Diaz,NULL,06/10/2013
20519,NULL,12852,Trevor Diaz,NULL,01/05/2014
18517,NULL,12891,Tristan Diaz,NULL,16/02/2014
13116,NULL,6782,Tyrone Diaz,NULL,21/04/2014
29100,NULL,7427,Vanessa Diaz,NULL,01/05/2014
12481,NULL,19228,Victor Diaz,NULL,08/08/2013
29326,NULL,19477,Victoria Diaz,NULL,10/01/2012
21643,NULL,13092,Wyatt Diaz,NULL,27/04/2014
26813,NULL,13438,Xavier Diaz,NULL,06/04/2014
25425,NULL,7040,Zachary Diaz,NULL,09/11/2013
23392,NULL,7118,Adrienne Dominguez,NULL,29/01/2014
27125,NULL,14916,Albert Dominguez,NULL,17/01/2014
26078,NULL,6634,Alberto Dominguez,NULL,27/07/2013
28443,NULL,2812,Alfredo Dominguez,NULL,03/01/2012
14126,NULL,2745,Andy Dominguez,NULL,30/04/2014
13258,NULL,14374,Anne Dominguez,NULL,16/05/2014
19432,NULL,6960,Armando Dominguez,NULL,18/07/2013
16537,NULL,10968,Arthur Dominguez,NULL,26/10/2013
14615,NULL,6029,Audrey Dominguez,NULL,01/04/2014
15459,NULL,6094,Beth Dominguez,NULL,29/11/2013
24103,NULL,15756,Billy Dominguez,NULL,20/07/2013
27000,NULL,18486,Brandi Dominguez,NULL,03/08/2013
11561,NULL,13630,Briana Dominguez,NULL,11/08/2013
28741,NULL,10872,Bruce Dominguez,NULL,17/05/2014
22653,NULL,10013,Carolyn Dominguez,NULL,14/07/2013
18810,NULL,19160,Casey Dominguez,NULL,11/04/2014
16916,NULL,6197,Cheryl Dominguez,NULL,15/04/2014
15933,NULL,14628,Clinton Dominguez,NULL,10/02/2014
15117,NULL,17825,Dana Dominguez,NULL,29/12/2013
13966,NULL,10235,Darren Dominguez,NULL,28/05/2014
23779,NULL,9808,Deanna Dominguez,NULL,27/10/2013
13588,NULL,6088,Deb Dominguez,NULL,18/04/2014
22679,NULL,19116,Derrick Dominguez,NULL,31/01/2014
11427,NULL,13861,Desiree Dominguez,NULL,22/03/2014
29292,NULL,18664,Diana Dominguez,NULL,07/09/2013
19241,NULL,15604,Diane Dominguez,NULL,18/07/2013
25806,NULL,20545,Dwayne Dominguez,NULL,31/01/2014
17350,NULL,9695,Ebony Dominguez,NULL,06/03/2014
17184,NULL,6691,Eddie Dominguez,NULL,17/01/2014
26037,NULL,19286,Erik Dominguez,NULL,24/07/2013
21251,NULL,18707,Erika Dominguez,NULL,01/01/2014
14196,NULL,14286,Felicia Dominguez,NULL,10/06/2014
13684,NULL,2505,Francis Dominguez,NULL,01/05/2014
15049,NULL,18346,Frank Dominguez,NULL,28/04/2014
17633,NULL,19032,Gary Dominguez,NULL,05/09/2013
20631,NULL,10775,Gerald Dominguez,NULL,29/11/2013
20213,NULL,15060,Gina Dominguez,NULL,05/11/2013
16322,NULL,16507,Gloria Dominguez,NULL,16/01/2014
12518,NULL,6361,Jacquelyn Dominguez,NULL,01/01/2014
19521,NULL,7069,Jaime Dominguez,NULL,17/07/2013
19318,NULL,14664,Jamie Dominguez,NULL,14/05/2014
11665,NULL,6256,Janet Dominguez,NULL,17/07/2013
12536,NULL,13641,Javier Dominguez,NULL,23/04/2014
21857,NULL,10338,Jay Dominguez,NULL,26/06/2013
22987,NULL,7708,Jerome Dominguez,NULL,07/05/2014
25628,NULL,5605,Jessie Dominguez,NULL,03/09/2013
17087,NULL,18389,Jésus Dominguez,NULL,27/12/2013
26927,NULL,15100,Jill Dominguez,NULL,22/09/2013
21959,NULL,15652,Jimmy Dominguez,NULL,11/04/2014
17003,NULL,13986,Joanna Dominguez,NULL,31/03/2014
28461,NULL,11062,Joe Dominguez,NULL,20/04/2014
15600,NULL,12577,Josue Dominguez,NULL,27/03/2014
22175,NULL,14148,Joy Dominguez,NULL,02/10/2013
17094,NULL,7010,Julio Dominguez,NULL,23/11/2013
17789,NULL,10555,Kari Dominguez,NULL,22/11/2013
17244,NULL,16062,Kellie Dominguez,NULL,27/11/2013
27963,NULL,15156,Kendra Dominguez,NULL,14/05/2014
13644,NULL,9594,Kristi Dominguez,NULL,25/05/2014
14020,NULL,6313,Kristine Dominguez,NULL,12/05/2014
19182,NULL,14860,Lance Dominguez,NULL,21/08/2013
22197,NULL,18440,Larry Dominguez,NULL,06/05/2014
15086,NULL,6145,Latasha Dominguez,NULL,23/01/2014
17225,NULL,14454,Lawrence Dominguez,NULL,02/04/2014
24597,NULL,14413,Lee Dominguez,NULL,13/05/2014
27346,NULL,18528,Leslie Dominguez,NULL,04/10/2013
20051,NULL,13821,Linda Dominguez,NULL,30/05/2014
12648,NULL,14117,Lori Dominguez,NULL,01/10/2013
25549,NULL,7171,Mallory Dominguez,NULL,07/12/2013
12539,NULL,15706,Marc Dominguez,NULL,02/05/2014
22431,NULL,10117,Marie Dominguez,NULL,06/08/2013
25449,NULL,6912,Marvin Dominguez,NULL,31/03/2014
16433,NULL,14532,Mathew Dominguez,NULL,02/11/2013
14370,NULL,18804,Meghan Dominguez,NULL,25/12/2013
18581,NULL,14072,Melinda Dominguez,NULL,14/05/2014
18315,NULL,16990,Melody Dominguez,NULL,27/11/2013
12521,NULL,10651,Meredith Dominguez,NULL,24/02/2014
26142,NULL,14585,Micheal Dominguez,NULL,12/02/2014
26794,NULL,9021,Michele Dominguez,NULL,14/12/2013
22778,NULL,13776,Monique Dominguez,NULL,24/09/2013
14720,NULL,17449,Naomi Dominguez,NULL,27/03/2014
23769,NULL,18756,Natasha Dominguez,NULL,14/08/2013
23663,NULL,6859,Neil Dominguez,NULL,08/03/2014
23952,NULL,19307,Nelson Dominguez,NULL,31/01/2014
16468,NULL,18880,Orlando Dominguez,NULL,08/02/2014
19338,NULL,15111,Paula Dominguez,NULL,16/01/2014
29134,NULL,11712,Pedro Dominguez,NULL,08/03/2014
15730,NULL,19204,Philip Dominguez,NULL,30/03/2014
12131,NULL,14974,Randall Dominguez,NULL,12/03/2014
27470,NULL,6538,Raquel Dominguez,NULL,17/05/2014
27877,NULL,9908,Rebekah Dominguez,NULL,11/12/2013
11545,NULL,7767,Reginald Dominguez,NULL,13/12/2013
19340,NULL,15017,Renee Dominguez,NULL,10/05/2014
25658,NULL,15600,Ricky Dominguez,NULL,29/01/2014
26917,NULL,14816,Roberto Dominguez,NULL,24/05/2014
16685,NULL,13738,Robin Dominguez,NULL,12/05/2014
23305,NULL,13122,Robyn Dominguez,NULL,04/10/2013
14899,NULL,13691,Rodney Dominguez,NULL,13/11/2013
29189,NULL,11168,Roy Dominguez,NULL,17/01/2014
